9321	8107	5300	6968	4558
3186	4967	6856	3753	2593
3124	5189	8091	4303	9613
4118	5448	6645	1395	7984
5870	7506	6940	4579	6790
5301	2582	285	8986	5975
8442	2361	9559	2818	2454
1308	353	9195	8397	5445
6728	9755	8971	2727	1733
4741	7265	200	1402	6239
6102	2575	1095	1818	3377
8813	5137	2487	8274	9634
3200	4428	9397	8578	4578
2504	4991	4787	4703	4061
1270	3794	5434	1728	3971
4127	7545	5855	809	1739
8757	4395	9249	554	4768
503	7822	9128	8748	3545
7153	5602	5061	2232	7718
8716	5751	3825	4481	9848
25	8850	4712	2870	4636
5695	5183	4023	5665	7373
8648	8631	3766	5194	9861
9651	3591	9635	7193	8195
5460	7105	7959	4134	5643
8649	4894	3227	2643	436
8450	2058	9223	8201	6652
6554	1964	3559	4383	9568
249	9530	3322	6583	9047
510	7826	175	3933	425
9455	7674	8377	940	579
914	5741	261	6740	1134
6531	9242	3471	2776	2191
8722	506	3125	764	1288
3592	4771	4283	6041	5917
9837	5797	7958	6501	2286
2154	333	8255	6660	6030
624	3531	5845	8291	4899
1363	3436	102	8357	2750
7765	6298	7433	8479	1018
2650	615	5841	3629	2861
596	5899	653	8168	4603
4602	9718	6241	2783	7890
7848	2242	492	6040	4221
5397	5495	2845	3909	4644
163	2453	3461	2295	3044
7981	7953	2816	9805	1256
4840	1177	740	6237	4637
5777	9045	3626	413	8321
614	3754	2770	2215	1089
829	1372	9185	5886	6721
6266	564	6511	4005	585
1177	9333	998	6668	3620
6937	8957	4863	6059	5219
5293	5705	264	6601	269
6285	808	9129	2890	3960
4113	6513	3212	2127	8001
644	2480	5789	7010	6591
7475	2464	5539	6689	8049
2844	5619	6957	5845	6737
4132	3820	5829	9209	8386
8011	146	7423	4511	1858
4118	9693	3900	3514	2078
2930	6537	235	1527	4043
696	7528	7439	527	4311
7529	7047	6308	2175	1216
3382	208	5473	9827	171
7849	9513	5261	8276	2915
8516	7267	3009	879	5365
5383	505	6107	5001	1985
81	1003	6762	7038	55
6825	7877	8458	1410	4888
468	9102	4131	5116	5833
9727	5903	2417	3296	3659
8034	3679	8592	3575	3157
1034	2466	4619	1682	3686
3400	25	9977	3671	6733
800	1631	1453	1093	2359
9061	7990	3984	7915	3617
4870	582	1353	9510	1773
5710	8843	5464	8842	8704
4195	153	947	2654	5003
1260	2795	431	8004	8904
2570	1932	9419	1369	6224
4938	1956	2470	8335	1945
3486	7738	5996	2565	3965
6864	9476	4789	5818	3545
8016	2195	8572	9608	2689
6894	371	6881	5273	3431
2298	4315	26	9416	1579
5871	8086	2658	7901	4491
8564	4621	5773	7872	5669
1187	9898	9675	212	3354
6660	227	611	7801	7796
896	3237	1887	1228	6451
3148	5106	4667	943	8068
2188	1916	4741	4635	5008
6550	2949	3465	3683	5790
5922	2204	4807	7402	2675
3413	2161	113	7921	8522
873	191	3381	9756	5686
2595	2219	5548	9440	9858
9942	3117	1408	2668	2352
444	8463	2577	4141	3920
560	1307	6640	1958	4124
620	4742	3731	8434	2968
4131	5445	1947	729	4220
8490	3012	8959	6820	90
6512	8729	5936	5889	7225
8840	2657	7012	6611	6486
9420	6649	5044	1762	9187
5539	6715	220	2206	1295
3836	4214	728	8362	4486
9458	3369	3936	6732	5667
5183	6341	5689	5960	4245
5911	5908	4725	9491	3142
3098	9479	6897	1090	8041
7893	75	4412	6157	3003
8735	5009	5147	9259	8567
6270	7741	4353	6804	7794
6860	4253	8913	5283	3661
7768	7606	8767	4416	3887
4764	2671	3288	6260	7984
4825	234	9055	3193	2923
7963	3252	8357	5810	7107
6176	5226	8123	5893	521
2812	2692	5358	3001	1757
9491	2316	8986	4139	3726
8908	8676	7024	271	5564
7838	9863	5048	678	7783
8083	6279	2502	7813	7434
5041	3898	6775	2768	7048
1650	6639	8387	3016	4377
8231	4785	6480	5722	6251
543	5087	9958	8972	1348
759	5311	2115	7025	8581
2544	4692	9073	215	7522
8105	2165	9302	6401	2554
3923	8670	4655	3453	1953
4791	3977	1917	4867	8837
3666	3082	5298	1776	2268
1227	2380	7135	9228	4289
5792	9124	6113	7692	2493
7286	4407	1874	6	1479
3155	7512	7081	5767	2156
7437	1694	3542	6307	4096
1638	2344	1909	7982	772
4494	7864	998	667	9056
6156	4087	1058	9719	9711
1687	6897	3985	9965	3173
8201	4837	8180	8450	2908
8995	7831	6334	8440	3060
6373	3813	142	5814	8242
5226	6156	6536	8874	9728
7165	4224	3469	9686	1938
8232	1504	3366	5502	7380
8894	5625	7203	671	5827
2868	230	7300	6606	674
4669	7137	7167	9615	9335
3219	575	6616	2230	54
6908	4292	7069	2092	4857
7726	4208	7298	6654	8572
1907	1335	1463	9801	4294
3133	7050	69	4475	2231
6366	2203	147	9799	4907
9037	3848	8876	6144	2422
9712	7322	139	6987	1848
6479	6069	2602	1954	7618
576	8169	4399	7413	9935
6529	3436	8047	9099	2978
4331	991	3331	5214	8534
8229	1406	755	4589	2888
8399	9933	5288	5937	4800
4811	853	9573	284	1729
8117	4406	5971	5450	1024
3123	1654	3963	7878	6538
2621	4968	7573	7973	4339
7739	7172	2070	9973	9643
2953	3012	8376	7992	36
1218	4119	6712	2817	4769
4001	404	522	3725	2361
1224	491	647	4311	9630
3339	8238	7498	1885	3424
5462	730	6488	5979	7193
1821	1556	8850	2000	4201
7392	415	8116	4550	8973
9564	2792	1211	1014	5538
863	6628	5437	8208	9907
6088	3045	3119	4615	7459
2031	1690	813	5913	1320
9030	8280	6096	9459	6189
978	4950	2508	6035	332
9999	6545	9861	5702	2132
9417	4666	8264	5985	6441
1974	7356	7559	56	9418
8904	6513	3311	4418	3111
4466	5891	2544	5124	2044
5742	4469	8845	1969	9192
9689	4388	9369	1899	3280
1285	9531	4488	5979	1100
9814	1880	9876	9926	6142
7370	3770	9023	3026	5420
9578	7563	849	2579	1751
4147	596	2745	6432	5326
832	8246	2051	1852	9282
6411	7608	360	3259	5257
9110	4294	390	9581	7933
5102	190	6726	4092	3637
6999	4127	9256	5669	2344
1298	8479	3658	6226	1524
5470	8095	6389	2600	7476
1680	1985	7741	2250	3722
3095	4403	5401	9569	995
3786	7914	1428	1762	2996
8416	2165	226	50	7394
9750	8193	4735	1209	9887
4890	3652	4795	5998	7183
1787	7867	5663	2358	1926
3449	4944	6777	3596	481
3990	6172	1438	6176	2749
3196	5038	396	6741	4425
7445	9528	9855	5269	3981
3592	6821	4078	8904	8045
5517	9448	3743	650	5791
5900	4267	4901	8328	4028
9197	2796	4687	9235	9008
8947	4615	6901	9458	2580
9068	5861	7824	6573	5939
72	7010	8647	5098	588
2027	292	3342	4636	8218
1638	7454	9758	6909	4750
9391	8863	4252	5060	3594
8319	6137	4252	9223	7912
5074	2596	7761	7438	961
6179	3087	6262	2863	2745
7824	6491	3834	243	8716
3473	6314	3661	8113	1254
9671	9049	2609	2201	7512
5603	9560	2077	6563	9743
9901	3591	4482	7408	875
6775	4155	8870	8249	1282
130	3031	3644	308	1802
9751	9015	8832	2949	5780
4516	8904	2457	3333	7710
6561	307	641	3825	8620
348	2675	9452	7861	6705
6640	8427	1677	7329	1742
4536	8759	9875	5830	8977
2609	761	8604	5433	2419
18	8361	6574	768	4763
9069	646	7332	9450	6406
5952	1938	8436	4217	6295
1265	330	5691	6335	6765
2404	5249	8925	4219	4006
5336	669	8357	5100	6204
1542	6224	8156	549	4023
7140	2361	9894	6159	2826
4797	6107	7578	5905	3277
9985	6535	742	5832	1361
5407	9553	1154	8299	2740
9194	4249	3080	3636	6873
6624	8614	1420	8839	9313
9288	321	7730	1312	4448
6959	7572	6174	3129	7977
2365	2144	4872	3232	4278
331	5799	4505	8555	9420
2859	9692	839	1376	1470
1241	389	6683	7711	9611
7945	8279	7103	325	8529
2233	6222	5522	4881	1656
5515	8923	3731	2928	2545
200	1860	2666	6895	4358
6677	9388	3699	8843	4116
7703	9121	5563	4225	4431
770	547	685	2566	2653
2170	5224	8812	6339	4229
693	4308	536	5672	9623
2669	9670	1803	1631	1323
4534	7405	1434	6034	9948
5362	7689	1087	4836	8371
3600	8323	5678	7013	6648
9245	5446	9463	9778	2329
1091	5801	6648	184	3429
7243	4681	7747	3138	7231
1511	6229	2402	7535	416
6889	90	2245	8489	1494
1552	557	662	88	5349
1027	7060	809	688	8845
5208	8441	9253	1149	181
1581	2098	3271	8955	9427
6254	6463	9605	4970	4137
4615	9231	8747	3154	5851
3205	8092	7176	1405	4085
7163	9582	2136	1163	3151
3209	834	5229	7030	440
6434	9866	4997	4075	5388
9537	2906	1703	61	3351
1384	5803	4249	9520	2174
5270	5782	1765	5483	3139
7075	624	4088	2642	1863
6250	9381	4450	1607	5805
7260	6135	7952	3615	3854
3214	7239	5633	2019	2807
153	8042	8939	9590	5761
1021	3133	799	302	1585
6249	4938	3757	9144	5487
4541	9859	7471	2731	6280
6331	9534	335	9781	959
5634	7119	1902	925	2804
3874	9486	483	4115	4128
3824	876	3047	9866	7481
6200	9112	2164	7494	9057
9410	4335	2960	3163	1306
9670	1932	2517	6425	9445
3148	5898	662	9143	541
7255	7126	894	5009	2469
1808	1645	5152	2542	9322
3495	7796	6493	7441	6004
3774	7913	4109	9202	4520
1745	5116	6732	5846	1715
3854	8656	9866	2777	3237
5790	8830	8922	9010	1910
7493	7042	9170	1997	8743
7652	80	4800	3751	1717
5619	9790	4708	3257	1861
9102	3004	2481	9590	6862
9268	1426	645	3390	725
8321	2005	2372	4515	4249
4507	9595	7586	4811	5654
9673	3408	1873	8590	675
4457	7368	6774	2781	6604
6626	9113	2366	3286	2874
9536	2643	6315	9823	3241
361	8926	5514	9866	23
8448	2699	806	3565	5637
5498	4841	2480	9573	1584
248	4533	8637	6616	3353
4097	8353	5647	5935	5036
4291	5210	438	4256	2040
1091	449	9667	9492	324
447	9714	7101	7908	2487
3612	6790	8691	9529	2275
853	1888	3874	6775	6652
8555	2593	5044	2421	2159
9043	322	2341	7128	8011
5364	8273	7767	3057	9993
8279	307	4203	4987	3563
4948	1915	1636	1178	5573
8125	3612	1971	4251	6816
225	8285	2139	134	269
4936	321	3165	3394	461
7257	927	1556	5832	9287
6592	1471	1246	5878	2834
6684	9190	1629	9946	3895
6247	8279	8466	2194	2768
2671	7756	6810	5897	2442
4544	9954	4796	6270	563
8451	4378	4826	2986	7818
5653	5030	2483	2150	2703
1948	527	9004	2528	4254
3760	8931	667	9945	9614
9451	8771	5318	7148	770
5169	3953	1177	7847	4823
3632	8521	1723	6213	2402
3200	2817	8831	5778	2285
1259	9294	8070	522	2041
5074	1090	5424	8508	1643
2982	9664	6953	4680	2845
7373	3111	7480	5681	1590
2297	6500	9959	2761	4807
4104	9673	7514	3472	2084
4667	2082	6239	798	5068
6106	7169	7262	1508	7518
3618	2080	2668	3672	2919
2866	275	3668	2419	1116
2308	1552	7666	6305	1383
2005	7036	3147	7972	8389
2210	8969	2076	7380	5582
3180	6426	7877	807	154
4906	4026	8116	7357	5279
4728	8471	2206	6015	733
3313	9858	5651	3612	1052
5456	552	3786	3084	8280
5808	764	4382	6332	922
4437	7774	5302	594	5945
9715	678	4841	1245	5244
3457	7648	3274	3440	5523
8813	3843	8371	3085	6165
3123	2698	508	7687	2155
2972	7455	5184	5956	8799
261	7362	2809	1428	6012
1893	4771	7892	3017	6099
1505	8326	5446	5169	6541
9524	1987	4146	4112	2465
5062	216	1548	8067	1163
7685	7610	8807	7079	1665
5463	7010	398	9165	6393
6472	1078	2070	3113	1211
4584	3304	1084	4240	7010
3907	4693	6229	8807	8344
6967	8685	9677	9294	6828
3953	3414	4696	6243	8529
3662	3052	5964	5595	6396
9463	5563	7391	4765	1166
8397	6251	8107	6621	1679
2661	4745	7244	5691	4666
2858	2749	2798	5996	5082
8738	9358	8082	673	8841
3135	4811	7767	2898	293
9697	410	1191	7674	4071
1787	7722	2812	2160	4101
6976	6402	5487	7382	982
1275	9111	6456	7633	770
4806	700	4206	4864	7231
5600	2783	2686	8542	343
3959	1223	8532	7053	8028
5303	7713	8022	7198	3133
766	5000	3188	4376	6847
891	3113	6092	5980	2656
9146	8455	4248	7030	9414
679	3557	6337	2208	9860
9908	7628	8592	2110	618
3766	2334	5919	2599	4065
1320	5091	5036	204	2884
7756	797	9577	5547	5447
1214	1242	6436	9038	8311
7443	6652	5614	4995	7840
9992	4862	3460	7239	9981
8498	3586	130	2147	5067
2736	6439	732	9547	3138
3145	5622	6119	9863	1652
8852	4663	7983	9618	253
2076	7449	8550	8157	6679
6858	6830	4807	9296	3569
6934	8297	908	3452	5076
9406	2435	3089	456	2645
2747	6700	8875	848	5929
30	2834	4024	4577	8318
7635	8448	4945	2542	9027
1311	7171	3537	7808	2001
9650	7439	6732	4022	9338
6379	6721	8688	9100	5294
5726	8999	4692	6900	1732
3010	824	6543	7734	5142
3151	2900	3628	8096	6762
5233	8872	5900	2019	9748
7249	3576	7953	5717	3699
8757	1371	5491	6210	6944
8043	6375	7097	7585	8824
5321	6892	3512	5475	1367
5973	3305	3497	9870	3120
7237	6797	5964	6983	7974
5223	2571	9312	5388	727
7348	5620	7266	5387	7694
1658	8868	5191	64	6289
1054	7983	9580	4841	2430
5296	3764	1458	8503	2174
6941	7432	3058	7563	5918
5247	2108	4765	6589	228
1806	7756	9470	6143	2545
1681	5916	5969	4365	4999
2421	4000	2853	6233	6658
4358	4730	5979	3836	4173
3941	572	6642	1830	2618
5006	1323	2534	4016	9753
5676	1420	4564	6869	7792
4459	3253	8211	3098	4378
3677	8498	5436	8888	1523
352	4766	4489	2306	1906
6350	5246	413	1416	4234
5692	1659	2199	8991	6974
4205	8600	8462	5062	6468
437	4068	9387	6572	8906
4745	4459	7090	387	5113
7299	3375	4724	7498	1526
359	6818	7293	3224	2183
4122	1818	9561	5578	6697
3325	5469	7292	6040	4619
6287	1152	7581	4239	8589
6975	5407	5848	419	2768
5333	8763	9479	3391	1507
7725	975	926	1326	5052
5623	6102	7674	6251	7506
5161	6615	1800	7207	1122
6415	3826	9476	1124	1892
2794	7483	7238	6425	7173
2543	8142	7679	2884	4134
4243	6586	7353	7548	804
5486	8957	5192	6595	8959
9692	2051	5149	8989	7623
53	3488	9129	2090	4533
3496	9418	8926	5065	8475
3362	6539	2264	571	9620
9975	2934	9955	64	9319
7468	6787	2116	6749	9030
9609	1623	1681	1155	5434
5709	2853	4486	1450	6826
3445	945	7605	6424	4879
7058	2306	4674	7524	7820
5041	4757	4535	4644	7480
6090	9916	7598	330	8369
4975	1500	8340	8232	5027
55	3916	5751	6593	5315
4732	186	8294	8992	8732
9342	7833	6203	4626	7591
8547	6574	4544	7563	8343
2515	8199	9583	3787	1680
5855	202	1243	4952	1824
1685	4649	5772	13	8722
3569	4543	8796	1663	131
3085	6292	6535	9299	5059
1745	7751	6025	2694	1352
6486	9442	294	735	6663
5491	8786	2150	486	3191
8999	7942	6036	2645	5613
9630	66	8743	4299	7957
3925	3980	7318	8812	2150
7122	5231	3950	8173	4904
6435	509	6473	8324	9102
8161	5117	7136	8299	3558
9443	7978	152	9439	5614
7216	5891	1861	8908	1738
6257	1671	2227	8887	3156
5193	5652	8064	2169	7020
1179	3472	8856	9266	2461
9300	7347	4080	7719	6281
8134	8416	5760	5383	9720
4108	6284	2068	2145	8570
7783	7962	195	2350	5303
140	5280	7459	6170	8384
4959	3548	4576	1920	4988
2634	134	9082	1053	2725
403	5406	7670	2973	9312
9144	988	9941	2701	3223
1129	2622	3112	1772	8057
4600	7692	3151	8979	2851
7407	9765	722	2180	8324
9503	2463	5958	3824	6963
1629	4544	7797	6401	7733
6378	4499	1488	4103	4832
5095	4100	8776	2769	5127
4601	6003	2770	1325	6576
7603	9600	1049	2776	8345
8252	6854	5299	2459	1281
9417	5018	3407	3374	3382
8599	5955	9914	6817	4379
1305	4055	1836	5404	9758
1860	1435	6839	7493	4842
8825	9544	7508	9869	420
8598	1858	4295	3903	9811
4934	6187	6063	1882	547
4734	3128	4856	7801	8476
3852	3702	2195	5520	5544
5576	3079	405	5976	7151
9936	6174	7045	1986	6822
8051	4590	5008	9605	6533
5889	890	1371	5727	3519
5128	1115	1228	8449	5600
7862	6454	8797	324	589
519	381	7577	6298	6594
7940	2400	3679	6395	731
6011	1394	4313	4755	1667
1530	4947	5229	7153	4914
5104	4860	2948	2361	7151
6927	4626	6328	1337	9578
8708	6847	2346	7949	6224
6547	4582	6786	7396	6723
3687	1082	7985	4622	4543
6270	8208	2157	7728	8745
9494	199	1865	8103	665
6464	6421	9577	417	6095
9584	3760	2897	9204	9539
935	8033	5423	5409	6255
2171	5100	7598	2218	2476
276	3604	1414	4106	9729
8303	3120	925	4735	8939
6919	4647	8414	7394	2336
5570	3568	8458	1340	7518
6290	4323	8682	9026	7183
2117	6834	7696	2769	6296
5559	7933	3444	6842	3223
828	461	4283	7843	9437
7419	8573	2079	9690	4804
7844	6332	3129	9104	3093
447	2860	8722	678	3874
6313	3247	4574	8202	8643
323	7606	552	4384	3565
2755	2663	8692	753	3973
9525	7461	1373	4666	1453
8283	7561	104	1027	5861
3956	1391	3949	750	5640
8369	4567	9778	7661	7861
3327	9032	333	2112	1247
6991	3716	7227	9532	6937
7371	6664	3122	8355	9932
4603	8759	8081	2169	5354
684	9589	9900	2194	6121
6359	8641	5760	8482	519
9200	2501	5930	922	7061
6271	2758	6806	7257	2247
6197	411	7931	7878	2696
1133	1590	763	8014	4232
3171	2100	466	9960	2354
6007	653	1839	9875	1705
3006	5769	7138	4866	1854
2052	795	196	7851	6969
1542	8243	5031	2459	7559
3910	3615	7625	9577	3587
5304	6071	2437	660	3608
8813	5556	5630	641	6101
1993	1578	3615	2739	427
5988	9083	7908	7781	3494
1485	6404	9198	7532	3179
5108	1463	1384	6542	2208
6372	2185	2264	9282	3391
7293	8975	4312	6284	4463
7644	1879	5124	4793	4847
204	9053	8281	7231	9610
2058	6046	1272	8011	559
4424	3374	7591	8417	7757
9335	9481	7347	5412	9375
8841	2908	7433	4869	3581
3314	155	5970	9058	2587
7114	6411	6390	1698	6937
2575	1518	6030	1525	3920
2075	25	5168	8639	6169
2957	7530	7803	867	3382
708	4567	4510	369	8971
1224	7073	3336	1374	950
7138	7292	9673	4272	6752
9729	8360	8261	6998	7911
2396	3628	1676	6361	5990
8713	5559	7217	3540	1033
8497	2130	2103	5089	1214
9062	9137	9175	5156	2681
5006	8297	3008	5736	3197
5616	8777	6533	1474	3137
9176	5969	1893	8062	725
6525	4096	4605	3479	8375
7602	5429	3666	7506	7729
9183	6486	9397	4520	8834
8033	478	5754	3921	9439
9164	6215	9026	5197	2022
6771	5527	9964	5569	9496
3642	4677	6104	1876	7309
7129	9209	6433	719	9184
4985	7164	2154	5540	2816
6288	3984	1993	6386	8143
1447	6293	2060	232	9025
3563	8533	3954	3612	5048
4820	3693	1982	4975	3235
9092	8326	7503	1668	5450
5087	44	1025	4724	133
5807	6632	7908	2804	3250
8809	4089	3753	7913	9000
6592	1979	5163	970	3260
1491	1628	4494	7999	5082
3576	9405	3886	2066	3117
6194	263	8010	4418	7415
7211	5693	1591	7811	2119
474	6226	6161	4744	7450
6161	8394	8784	8638	1163
9215	7601	3524	9670	9558
7294	4713	4650	5294	9086
1784	5926	1985	8568	2641
7743	4880	323	1096	7618
2096	6189	4790	9431	6391
8780	9992	7384	2809	7796
5323	2216	8185	2946	9998
7996	2731	1739	6476	3851
1724	4736	2467	3632	231
9514	806	1643	1401	9941
9755	8571	5953	3171	2844
2110	1079	5103	7847	5294
2844	9725	3530	9623	4671
7955	4425	1351	8771	8789
8083	3420	983	8591	1351
662	9275	3693	8937	1898
3141	3733	6816	4554	6441
1165	8420	5350	851	1251
3468	9039	5072	8739	2582
9731	9277	6622	1909	9733
9918	1347	7848	7649	8504
8186	3863	3165	636	9755
840	2738	3313	1856	2880
286	9176	7962	2760	3719
6328	7032	4504	6788	9709
7100	2102	7991	4874	2562
8811	2426	2626	3622	9662
6791	1733	209	4167	6096
9428	6554	8637	741	8439
52	2479	8553	2339	8680
6070	8028	6778	113	6067
3282	544	9230	5471	211
222	1491	6054	9963	8908
2270	6673	1324	6957	7476
3401	6780	4076	877	8999
7744	286	1771	7517	6390
4850	6183	7023	1679	3297
6674	3307	2234	2690	1228
320	1741	8023	7447	3168
5155	2548	5944	1448	9349
1291	5408	6728	9183	1940
204	3219	3949	331	1548
2858	899	6861	5689	6322
1396	1092	8831	583	3079
1805	4855	9525	2473	6865
3430	4644	8654	3036	939
9933	926	8122	4052	6079
3807	2829	4417	9142	9350
6605	6775	9099	521	4361
2195	3298	5376	1956	7792
9973	5213	647	3564	7527
4630	7290	6342	8521	1253
3303	8959	7397	3457	8514
1210	1738	9749	2512	7732
1073	2976	5736	8802	61
9772	3341	2047	4373	1198
9196	1364	1713	4120	7494
2936	2970	8420	1961	8651
1487	1709	8696	8329	9404
3639	8513	6707	5060	9116
9294	6614	2288	2116	7349
3113	5286	1008	8210	497
3265	2549	648	640	3185
3112	1576	1599	3062	1904
3212	4124	4596	9461	7304
6521	6934	2375	5692	9552
335	7206	1374	3596	9589
2471	1189	1879	9912	1493
3787	9295	1442	8323	9549
8572	3888	9636	5730	138
3910	1462	5985	501	1048
3683	2065	8663	3904	8122
2139	8565	9838	8577	1726
1461	2297	6557	1211	8077
8659	272	6550	1181	5502
3764	7858	8666	5837	7547
5624	8944	808	3129	3759
4813	8929	7081	7230	712
7365	8049	8681	126	6388
1857	6726	9527	6651	9228
1877	1493	4666	3976	104
221	9623	4932	8461	9462
2464	2600	4063	9903	3656
5324	1227	4235	8388	5357
771	5304	5306	5979	1971
7989	4095	6016	689	4524
210	5704	476	1425	6181
1213	3456	3132	3831	2803
2843	9016	6779	2457	2440
2429	9243	128	9033	3840
4086	161	3637	6634	6473
7279	294	8729	6125	4335
8777	6054	3729	6938	4505
6215	9291	3137	4175	1263
8324	7108	256	4275	5112
4160	2303	4479	4978	8182
2919	4034	9842	3190	8982
7406	4577	482	9271	69
6467	7725	331	8975	7574
8144	767	5750	8870	6342
4796	1272	4429	1428	1703
5441	4892	1630	2057	6756
1669	2569	6697	4754	1923
1568	278	7386	8616	1487
9801	8545	200	7704	9502
663	9252	8936	386	7433
7657	9140	7274	5536	9534
2309	9471	4472	9452	4590
9455	4570	9059	7214	3698
9404	3714	167	1788	3238
4883	3961	4419	6669	1801
6180	2366	9694	3594	2134
5875	870	1342	6651	1799
2352	6558	2716	5158	6915
563	1540	2552	9240	2693
5637	7041	5397	2208	1440
3450	3532	4986	7882	2036
9878	2516	1890	3466	4082
8261	4866	8470	6228	1389
3521	6573	6421	8243	6561
4821	2678	9727	281	1525
3520	386	6052	1784	1593
570	4389	696	5375	7330
629	158	2195	4423	7874
134	7042	4559	6345	3304
4539	9129	6055	9780	9365
5600	3166	6650	6083	6294
9281	6027	9588	7159	3407
2290	9655	6190	8716	3319
7289	724	6649	6310	2122
463	2113	7093	7811	1106
7603	2874	7009	6680	4810
5327	4748	422	3000	481
2230	2019	5449	1252	577
3557	6600	4881	9162	6428
3762	3234	7333	3585	4190
7464	3352	2652	8632	6161
6409	7917	920	2922	4304
5458	5516	5801	6884	3717
9201	68	8914	6587	6074
8444	3307	3753	4511	5231
9993	3114	4040	1014	3824
3138	7963	8813	846	711
269	195	3339	8383	2625
8905	5202	8716	3542	6576
8143	3292	790	6313	2545
9782	6300	3708	4964	4520
271	458	3672	345	9632
5103	8544	1812	7364	2644
1942	7535	40	7214	4213
2597	2255	31	3674	2156
5240	6254	5192	2468	3991
3571	4772	8747	3136	211
7341	1278	7694	3927	9607
5012	5153	5371	7926	3142
3523	9168	3898	6682	9070
8435	1098	3782	7061	8530
3313	7950	7880	5462	7421
8854	331	7758	7049	2325
4492	2988	362	8388	8019
1463	2396	8416	3700	9737
6672	6783	5581	4152	3909
1587	6490	4542	4008	8143
5653	1654	9405	8380	2170
8457	5247	7440	1333	6340
4653	1505	6755	4306	4884
5767	2205	8661	1665	9348
3036	2674	3485	524	9981
3829	9948	4383	2269	1109
7567	2018	2453	5775	3182
2813	8946	9533	6126	9027
2	7464	3031	7716	1905
9600	3973	5918	8812	8844
232	3258	9357	4938	4796
6353	5339	4561	5545	5938
2316	793	7888	374	4577
7006	8503	5094	4330	892
7694	5365	225	1777	4703
4565	1018	3650	9386	8510
2315	9803	2329	2586	9768
9188	9442	8888	7236	6665
5372	1201	7340	5342	4220
2846	3811	8942	847	8532
5515	3851	6123	6659	6344
4089	5506	544	1342	8111
2329	3952	5971	4691	2518
7933	5579	8368	4522	3456
2110	357	1500	1219	5227
5694	102	1303	9634	3597
9834	6100	2314	934	8318
1258	7293	1360	3509	6131
8784	2122	9803	1143	9761
3456	4897	6233	5292	7519
6291	6588	7573	5888	9297
5088	5507	1300	7544	7571
7609	2699	6205	1836	5473
2603	7157	9473	4762	3763
522	512	2875	679	5178
8215	5141	9568	7718	4739
9567	1278	1784	6262	1850
4459	4668	5656	738	8600
7183	7962	4002	1543	1136
2408	5050	1908	6628	895
422	4700	2275	4788	2942
2171	2214	7944	1094	4820
47	860	1350	9577	2297
5909	8435	1479	4391	6582
1394	1505	851	7655	5600
3510	7863	6333	8421	1210
1051	876	301	6457	9347
5846	9062	2297	9397	9075
2318	1839	1344	9714	2880
4452	8774	5037	8287	7698
6467	2934	2420	1882	2656
5186	9599	7041	3247	2000
6020	264	7747	4027	2924
48	8241	7395	1288	1950
1817	3250	8524	4497	697
2161	3163	2653	7523	5429
4438	3351	3240	7109	8198
2986	1541	5361	5107	2645
7476	779	2142	6879	7118
82	2810	9749	5511	315
5628	6868	7220	9905	5574
9824	4695	4245	8868	2762
7542	2090	825	461	4778
7682	4322	2909	9055	6895
9007	2204	1847	5719	6519
9904	2648	6314	4445	8432
329	6640	5086	7324	6733
299	7240	7543	503	5210
8416	1244	183	4997	7519
7020	4479	9922	1798	8988
8750	232	9248	1471	2986
4741	1464	9714	9882	8784
4157	1597	300	488	4413
4822	6443	5736	5823	5936
3093	322	9222	2008	6819
801	8287	2294	8583	3986
3212	4870	2354	3513	1284
8677	8336	646	5062	9934
6738	4396	4999	9019	8958
3398	5778	3408	7823	8004
7129	279	3327	5703	9697
1123	5830	3063	534	2312
6157	1474	649	7040	6575
2447	9097	4663	8290	2576
7853	8368	9207	2808	5792
1835	206	1335	9734	3717
3415	6193	1908	5924	6502
6023	6936	3956	6502	3903
3016	5603	9251	6501	3560
6004	2668	2701	6409	8339
4928	325	8024	2152	8469
4784	2220	4731	2634	4889
6675	9444	2421	1363	9899
1246	2020	3184	2595	9371
5783	4679	8318	8367	4719
1650	3711	2676	1806	7004
4829	9153	9896	650	4448
3459	2092	5534	350	9314
8402	1014	6149	8753	7864
2097	7961	7438	3461	7720
2345	5040	9262	1529	8581
9047	5826	2462	7769	537
5202	9889	7397	5647	2774
2246	5686	6597	6335	5212
711	440	3471	7187	5760
8541	442	4812	6020	1306
3829	6312	7412	8387	2362
107	1049	1017	4514	9877
4626	7659	691	4469	8228
6235	7480	9988	8055	9302
5209	95	6478	9667	320
113	8482	5759	4261	8892
1666	3060	3600	224	3109
9374	6589	8467	1821	8639
1034	671	2477	5254	9508
3898	7132	8438	5489	9489
9034	4917	7921	9013	5733
2546	1578	7293	404	3729
479	3300	7706	9288	6652
8128	1106	6762	1128	3192
3438	5438	6739	9730	126
5021	6984	6079	2481	2357
2192	1077	5918	7999	2209
9588	5601	2879	3286	3487
4481	7274	3207	964	6872
3138	9420	8924	3502	6082
8427	2950	2795	9063	2443
3655	5723	2764	4233	2155
7434	1483	9795	5655	1463
3509	1272	2693	7235	7900
9834	5581	8690	9057	6677
2341	7745	6287	2432	4449
9517	1245	7980	6647	7026
9061	9615	3445	1384	1017
1668	2657	9660	9777	5865
720	1122	1390	4845	6250
9524	8333	2482	7529	3748
5501	8116	5688	1851	5444
8719	837	1267	9947	1387
6909	5480	9050	1306	1054
